img_id,Entropy,Complexity,Fisher,Smoothness,Curve structure,Up-down balance,Persistence,Distance to White Noise,Label
511,0.990577886715869,0.012028944568409,0.0098239530995441,0.0410682791635172,0.073822121441169,0.022927689594356294,-0.1454396573444193,0.0026116756716403943,Emphysematous Area
512,0.9949353608773908,0.0066314898124935,0.0051037849321021,0.0445956160241874,0.0718065003779289,0.011589821113630702,-0.1628243890148653,0.0013399147626912808,Emphysematous Area
513,0.9908397290092096,0.0120097921379009,0.0127667066883412,0.0889392794154699,0.0828924162257495,0.004787100025195196,-0.1494708994708996,0.0024082853375946246,Emphysematous Area
514,0.9927102484866016,0.0096456011528377,0.008055794984851,0.0695389266817838,0.0891912320483748,0.011337868480725703,-0.1484630889392795,0.0018863517150839145,Emphysematous Area
515,0.9934110985448834,0.0086511949823645,0.0071204559842029,0.0483749055177626,0.0740740740740741,0.0178886369362559,-0.1484630889392795,0.0017347611664880011,Emphysematous Area
516,0.9954505482540932,0.0059794156328297,0.0048553010214921,0.0415721844293273,0.0763416477702191,0.012849584278155704,-0.1499748047367095,0.0011961957501196157,Emphysematous Area
517,0.9933118714206184,0.0086442715638832,0.0074870992710372,0.0453514739229025,0.0861678004535147,0.015369110607205895,-0.1414084152179391,0.0018125878049212473,Emphysematous Area
518,0.9940696743424172,0.0077137604577931,0.0081023750024235,0.0534139581758629,0.0639959687578735,0.008818342151675401,-0.15753338372386,0.0015923117565008877,Emphysematous Area
519,0.9954333555115608,0.0060261211001916,0.005101077000021,0.0471151423532376,0.0758377425044092,0.013101536911060696,-0.1562736205593349,0.0011904825384891115,Emphysematous Area
520,0.9935374229707312,0.0085111135337724,0.0063998781090643,0.0599647266313932,0.0836482741244646,0.012849584278155704,-0.1499748047367095,0.001690578996545475,Emphysematous Area
521,0.9942501698002558,0.0076352772338847,0.0064326590380018,0.0592088687326782,0.0798689846308893,0.010078105316200604,-0.1492189468379946,0.0014785553649247264,Emphysematous Area
522,0.9950089867538268,0.0065648005837898,0.0050673956412982,0.054925673973293,0.0781053162005543,0.0047871000251953,-0.1444318468127993,0.001308047737818942,Emphysematous Area
523,0.9958705834181012,0.0053759614370907,0.0039767181363983,0.0398085159989922,0.054925673973293,0.0085663895187705,-0.1436759889140843,0.0011069426884253689,Emphysematous Area
524,0.9937548043977676,0.0080207114319035,0.0053338987907837,0.0433358528596624,0.0781053162005543,0.017888636936256003,-0.138384983623079,0.0017177484918549561,Emphysematous Area
525,0.9912109873965002,0.0111893219766649,0.0068252071647166,0.0493827160493827,0.0791131267321743,0.014361300075585802,-0.1363693625598388,0.0024480238984912073,Emphysematous Area
526,0.9867232104139596,0.0169616645636251,0.0120817887571741,0.0513983371126228,0.1002771478961955,0.015621063240110797,-0.1315822625346436,0.003649321863997505,Emphysematous Area
527,0.9948222246540824,0.006758351701155,0.0072026260267144,0.0513983371126228,0.0539178634416729,0.015369110607205902,-0.1595490047871001,0.0013796533235878655,Emphysematous Area
528,0.9953112775046964,0.0061625258864081,0.0050616860607439,0.0440917107583774,0.0702947845804989,0.010582010582010602,-0.1603048626858152,0.0012317446224871609,Emphysematous Area
529,0.9942546033053792,0.0076462235262126,0.0062880252992936,0.0511463844797178,0.0884353741496598,0.0171327790375409,-0.1492189468379945,0.0014732230340695942,Emphysematous Area
530,0.9943046271742706,0.0074533391986951,0.0055006146219747,0.0579491055681531,0.0715545477450239,0.015369110607205902,-0.1444318468127993,0.0015086449461786916,Emphysematous Area
531,0.9905369933418546,0.0123742414861795,0.0088346553833705,0.0541698160745779,0.09246661627614,0.008062484252960501,-0.1376291257243639,0.0024993158429072455,Emphysematous Area
532,0.9912224630503416,0.0111882976321642,0.0064064109095353,0.0408163265306122,0.0846560846560846,0.0194003527336861,-0.1348576467624087,0.0024406602035007925,Emphysematous Area
533,0.9853976094906404,0.0186604034967288,0.0128292040754112,0.0650037792894935,0.1128747795414462,0.008062484252960508,-0.12704711514235328,0.004002017461986988,Emphysematous Area
534,0.9833496102324564,0.0209459566029009,0.0124525263153188,0.0508944318468128,0.0871756109851348,0.020408163265306097,-0.1177248677248679,0.0047038537707291906,Emphysematous Area
535,0.996075232477123,0.0051597334121021,0.0055779840689036,0.0461073318216175,0.0582010582010581,0.009826152683295501,-0.1565255731922399,0.0010315282949027818,Emphysematous Area
536,0.9940608508226642,0.0078006586101809,0.0059535326424302,0.0579491055681531,0.0886873267825648,0.006298815822625405,-0.138384983623079,0.0015613334534377388,Emphysematous Area
537,0.9945690331104112,0.0070310069304585,0.0062626294504558,0.0506424792139078,0.0592088687326782,0.025699168556311394,-0.1537540942302848,0.0014722073520019511,Emphysematous Area
538,0.992325135164753,0.009963367007598,0.0097542939672847,0.0652557319223985,0.0778533635676492,0.0068027210884354025,-0.1504787100025196,0.002058509825549621,Emphysematous Area
539,0.9893779061285796,0.01364820269884,0.0098275991309919,0.0650037792894935,0.1017888636936256,0.022423784328546192,-0.138888888888889,0.002904192107121955,Emphysematous Area
540,0.9895696796332846,0.0135067605501537,0.0124897395519251,0.0644998740236835,0.0932224741748551,0.011841773746535701,-0.1368732678256489,0.0028052900657850963,Emphysematous Area
541,0.9959638608411636,0.0053514432376372,0.005238532102924,0.0445956160241874,0.0612244897959183,0.0138573948097757,-0.1560216679264299,0.00104333559893915,Emphysematous Area
542,0.9950154107439784,0.0064238760930275,0.005396536313434,0.0448475686570924,0.0569412950365331,0.023935500125976297,-0.1545099521289999,0.0013637832912809177,Emphysematous Area
543,0.988618609760696,0.0151583945503625,0.0149967022658558,0.0836482741244646,0.1390778533635676,0.0010078105316201,-0.1482111363063745,0.002884259346544438,Emphysematous Area
544,0.9927152222811044,0.0096055710775183,0.0099502613236928,0.0720584530108339,0.0901990425799948,0.008314436885865403,-0.1494708994708996,0.0018939693305912453,Emphysematous Area
545,0.993507345998436,0.0084063758291233,0.0088178524467617,0.0493827160493827,0.072562358276644,0.009574200050390502,-0.1441798941798943,0.0017548208873239784,Emphysematous Area
546,0.991973844105276,0.0102916953234188,0.00793183368271,0.0466112370874275,0.0743260267069791,0.008062484252960495,-0.14115646258503411,0.0022060376458749565,Emphysematous Area
547,0.987314130636678,0.0162559037947851,0.0118857393907515,0.0466112370874275,0.0985134794658604,0.008818342151675498,-0.1368732678256489,0.003471831422676663,Emphysematous Area
548,0.997401773403102,0.0034022057664654,0.003725342921996,0.0254472159234064,0.0521541950113377,0.013857394809775804,-0.1610607205845302,0.0006889895175897384,Emphysematous Area
549,0.9956515032636752,0.0056909847643872,0.0041876832685675,0.0330057949105568,0.0642479213907785,0.0171327790375409,-0.1628243890148653,0.00115239446095245,Emphysematous Area
550,0.9951578652252872,0.0062756902764578,0.0038425892893069,0.0355253212396069,0.0828924162257496,0.018392542202066,-0.1434240362811792,0.0013114756647972408,Emphysematous Area
551,0.9919198496680351,0.0105568677539623,0.0065869073138365,0.0561854371378181,0.0975056689342403,0.017636684303351004,-0.139644746787604,0.002147382006468496,Emphysematous Area
552,0.9907873157459568,0.011835563547462,0.0063096207570944,0.0430839002267574,0.0813807004283194,0.0199042579994961,-0.1343537414965987,0.0025238191727891698,Emphysematous Area
553,0.9886270894807326,0.0145760376802371,0.0098216349408201,0.0503905265810027,0.0831443688586545,-0.0010078105316201,-0.1335978835978837,0.0031138034938320474,Emphysematous Area
554,0.9907151646942508,0.0118769279137277,0.0081691156321693,0.055681531872008,0.0748299319727891,0.011841773746535701,-0.1328420256991687,0.002558606283605979,Emphysematous Area
555,0.9881706648747414,0.0151483161641803,0.0100502154561012,0.0388007054673721,0.0730662635424539,0.012597631645250705,-0.1320861678004537,0.003243302957456695,Emphysematous Area
556,0.9828140704517232,0.0217065178163266,0.0137534987859801,0.0609725371630133,0.0977576215671454,0.015117157974300799,-0.1134416729654826,0.004815070957136251,Emphysematous Area
557,0.995816875264679,0.0054178163048858,0.0066082845659878,0.0445956160241874,0.0304862685815067,0.009574200050390502,-0.1557697152935249,0.0011319538593411091,Emphysematous Area
558,0.9890240387732104,0.0141095889954247,0.0093668622586244,0.0483749055177626,0.0967498110355253,0.014865205341395807,-0.1353615520282188,0.0029925564470070134,Emphysematous Area
559,0.9825257371877164,0.0220637078210234,0.0158203853381876,0.055177626606198,0.1317712270093222,0.02544721592340641,-0.1267951625094484,0.004894294158412503,Emphysematous Area
560,0.9853901017150652,0.0185400393645045,0.0139014269125245,0.0587049634668682,0.1116150163769211,0.0226757369614512,-0.1325900730662636,0.004067528955350041,Emphysematous Area
561,0.9842288815124104,0.0199581127011478,0.0159644565236346,0.0483749055177626,0.1194255479969766,0.017384731670445998,-0.1348576467624088,0.004408163328786247,Emphysematous Area
562,0.9969959565211448,0.0039698489152828,0.004334956693622,0.0375409423028471,0.0526581002771479,0.0110859158478206,-0.1608087679516252,0.0007820513870376489,Emphysematous Area
563,0.9829316703664192,0.0214533596254667,0.0122418783804891,0.0589569160997732,0.0927185689090451,0.02494331065759639,-0.1247795414462082,0.004837669883141333,Emphysematous Area
564,0.9812918853767454,0.0235047213889974,0.0167292595519201,0.0491307634164777,0.1398337112622827,0.026706979087931508,-0.1330939783320737,0.00528787095962467,Emphysematous Area
565,0.9796788199696584,0.0256577640077591,0.0170869827594886,0.0607205845301083,0.1161501637692113,0.020408163265306097,-0.1227639203829681,0.00567370318507105,Emphysematous Area
566,0.9826749057080824,0.0221430156235872,0.0201620746853926,0.0821365583270345,0.1426051902242378,0.008566389518770395,-0.1608087679516252,0.004743719291884238,Emphysematous Area
567,0.994597194682563,0.0070051971085719,0.0063114943101682,0.0629881582262534,0.0639959687578735,0.0176366843033509,-0.14115646258503411,0.0014606539684824925,Emphysematous Area
568,0.9934544881197912,0.0083920347001227,0.0067815252011058,0.055933484504913,0.0639959687578735,0.024691358024691405,-0.140148652053414,0.0018081441958753054,Emphysematous Area
569,0.9871153909955136,0.0164484797079594,0.0132201045015446,0.073822121441169,0.0964978584026203,0.022171831695641193,-0.1270471151423534,0.0035590531202356053,Emphysematous Area
570,0.9854200568103788,0.0185477507481373,0.0159848994260345,0.054421768707483,0.1078357268833459,0.011841773746535701,-0.1328420256991687,0.004031599202207129,Emphysematous Area
571,0.98521674473558,0.0187156624358179,0.0120522650494054,0.0483749055177626,0.0972537163013353,0.008566389518770506,-0.1215041572184431,0.004126311555014961,Emphysematous Area
572,0.9945972160890458,0.0069783297500919,0.0052172890664087,0.0405643738977072,0.0481229528848576,0.018140589569160995,-0.1633282942806754,0.0014667480608883622,Emphysematous Area
573,0.9937204236915074,0.0081625573973686,0.0071527211302439,0.0682791635172587,0.0763416477702192,0.0196523053665911,-0.1441798941798943,0.0016860084272410749,Emphysematous Area
574,0.9896909326077452,0.0132363458572763,0.0099587504909586,0.0602166792642983,0.0884353741496598,0.017888636936255996,-0.13435374149659882,0.0028174782505968254,Emphysematous Area
575,0.986205411654088,0.0176575078820138,0.0125063152457238,0.0667674477198286,0.1317712270093222,0.020912068531116206,-0.12377173091458821,0.003789866870107785,Emphysematous Area
576,0.9916823061700488,0.0107993566698156,0.0101674712327928,0.0670194003527337,0.0987654320987654,0.016628873771730897,-0.1466994205089445,0.0022314296975660592,Emphysematous Area
577,0.9875719209659096,0.0160486915209514,0.0155568909076721,0.0682791635172587,0.1216931216931216,0.006298815822625405,-0.138888888888889,0.003347410369390237,Emphysematous Area
578,0.9885911377352252,0.0145997450940621,0.0115527487789894,0.0619803476946334,0.1143864953388762,0.005291005291005298,-0.1338498362307887,0.0031347519364772133,Emphysematous Area
579,0.9920048467488988,0.0105277506523886,0.0102958311080136,0.0677752582514487,0.1080876795162508,0.011337868480725606,-0.1459435626102294,0.0020836479567238123,Emphysematous Area
580,0.9895464011549224,0.0137919436044,0.0129527568569386,0.0846560846560846,0.1219450743260267,0.009826152683295605,-0.1348576467624088,0.002708800269358888,Emphysematous Area
